player,goals,xG,shots,assists,xA,key_passes,time,position,h_a,yellow_card,red_card,match_id,league,date_of_match,season
Domen Crnigoj,0,0,0,0,0,0,37,Sub,a,0,0,16800,Serie A,2021-09-22,2021-2022
Thomas Henry,0,0.06027368828654289,1,0,0,0,37,Sub,a,0,0,16800,Serie A,2021-09-22,2021-2022
Tanner Tessmann,0,0,0,0,0,0,9,Sub,a,0,0,16800,Serie A,2021-09-22,2021-2022
David Okereke,0,0,0,0,0,0,16,Sub,a,0,0,16800,Serie A,2021-09-22,2021-2022
Pasquale Mazzocchi,0,0,0,0,0.06027368828654289,1,16,Sub,a,0,0,16800,Serie A,2021-09-22,2021-2022
Alessio Cragno,0,0,0,0,0,0,90,GK,h,0,0,16798,Serie A,2021-09-22,2021-2022
Andrea Carboni,0,0,0,0,0,0,47,DC,h,0,0,16798,Serie A,2021-09-22,2021-2022
Luca Ceppitelli,0,0,0,0,0,0,86,DC,h,0,0,16798,Serie A,2021-09-22,2021-2022
Sebastian Walukiewicz,0,0,0,0,0,0,71,DC,h,0,0,16798,Serie A,2021-09-22,2021-2022
Nahitan Nández,0,0,0,0,0.20776531100273132,3,90,DMR,h,1,0,16798,Serie A,2021-09-22,2021-2022
Dalbert,0,0.02499440126121044,1,0,0.06296232342720032,2,90,DML,h,0,0,16798,Serie A,2021-09-22,2021-2022
Charalampos Lykogiannis,0,0.09093741327524184,2,0,0,0,78,MC,h,0,0,16798,Serie A,2021-09-22,2021-2022
Alessandro Deiola,0,0,0,0,0,0,47,MC,h,0,0,16798,Serie A,2021-09-22,2021-2022
Razvan Marin,0,0.09417234361171722,3,0,0.20090872049331665,3,90,MC,h,0,0,16798,Serie A,2021-09-22,2021-2022
João Pedro,0,0.14856021106243134,2,0,0.04415762796998024,1,90,FW,h,0,0,16798,Serie A,2021-09-22,2021-2022
Keita,0,0.21572381258010864,3,0,0.01234734896570444,1,90,FW,h,0,0,16798,Serie A,2021-09-22,2021-2022
Kevin Strootman,0,0.02264050394296646,1,0,0,0,43,Sub,h,0,0,16798,Serie A,2021-09-22,2021-2022
Martín Cáceres,0,0,0,0,0.05123595520853996,1,19,Sub,h,0,0,16798,Serie A,2021-09-22,2021-2022
Gastón Pereiro,0,0.04415762796998024,1,0,0.08194079250097275,1,12,Sub,h,0,0,16798,Serie A,2021-09-22,2021-2022
Leonardo Pavoletti,0,0,0,0,0,0,4,Sub,h,0,0,16798,Serie A,2021-09-22,2021-2022
Diego Godín,0,0.11430411785840988,2,0,0,0,43,Sub,h,1,0,16798,Serie A,2021-09-22,2021-2022
Guglielmo Vicario,0,0,0,0,0,0,90,GK,a,0,0,16798,Serie A,2021-09-22,2021-2022
Petar Stojanovic,0,0,0,0,0,0,65,DR,a,0,0,16798,Serie A,2021-09-22,2021-2022
Simone Romagnoli,0,0.4201134741306305,1,0,0.0828922763466835,2,90,DC,a,0,0,16798,Serie A,2021-09-22,2021-2022
Mattia Viti,0,0,0,0,0,0,90,DC,a,0,0,16798,Serie A,2021-09-22,2021-2022
Riccardo Marchizza,0,0.01863879896700382,1,0,0.08256228268146515,2,90,DL,a,0,0,16798,Serie A,2021-09-22,2021-2022
Nicolas Haas,0,0.08256228268146515,1,1,0.1886834055185318,3,84,MC,a,0,0,16798,Serie A,2021-09-22,2021-2022
Samuele Ricci,0,0,0,0,0,0,65,MC,a,0,0,16798,Serie A,2021-09-22,2021-2022
Szymon Zurkowski,0,0.08481428772211075,3,0,0.03140683472156525,1,90,MC,a,1,0,16798,Serie A,2021-09-22,2021-2022
Liam Henderson,0,0.14540556073188782,3,0,0.545278787612915,4,90,AMC,a,0,0,16798,Serie A,2021-09-22,2021-2022
Andrea Pinamonti,0,0.13688497245311737,3,0,0.01834936626255512,1,88,FW,a,0,0,16798,Serie A,2021-09-22,2021-2022
Federico Di Francesco,1,0.2198825925588608,3,0,0,0,84,FW,a,0,0,16798,Serie A,2021-09-22,2021-2022
Leo Stulac,1,0.02502977289259433,1,0,0,0,25,Sub,a,0,0,16798,Serie A,2021-09-22,2021-2022
Ardian Ismajli,0,0.01315722987055778,1,0,0,0,25,Sub,a,0,0,16798,Serie A,2021-09-22,2021-2022
Nedim Bajrami,0,0,0,0,0,0,6,Sub,a,0,0,16798,Serie A,2021-09-22,2021-2022
Andrea La Mantia,0,0,0,0,0,0,2,Sub,a,0,0,16798,Serie A,2021-09-22,2021-2022
Kristjan Asllani,0,0,0,0,0,0,6,Sub,a,0,0,16798,Serie A,2021-09-22,2021-2022
Daniel Cárdenas,0,0,0,0,0,0,90,GK,h,0,0,17194,La liga,2021-09-21,2021-2022
Rúben Vezo,0,0,0,0,0,0,90,DC,h,0,0,17194,La liga,2021-09-21,2021-2022
Rober,0,0,0,0,0,0,73,DC,h,0,0,17194,La liga,2021-09-21,2021-2022
Shkodran Mustafi,0,0.01839529909193515,1,0,0,0,90,DC,h,0,0,17194,La liga,2021-09-21,2021-2022
Jorge Miramón,0,0,0,0,0.5290630459785461,1,86,DMR,h,1,0,17194,La liga,2021-09-21,2021-2022
Enric Franquesa,0,0,0,0,0,0,90,DML,h,0,0,17194,La liga,2021-09-21,2021-2022
Pablo Martínez,0,0.08786104619503021,1,0,0,0,73,MC,h,0,0,17194,La liga,2021-09-21,2021-2022
Nemanja Radoja,0,0,0,0,0,0,73,MC,h,0,0,17194,La liga,2021-09-21,2021-2022
Pepelu,0,0,0,0,0,0,78,MC,h,0,0,17194,La liga,2021-09-21,2021-2022
Morales,0,0,0,0,0,0,90,FW,h,0,0,17194,La liga,2021-09-21,2021-2022
Roger,0,1.2723406553268433,2,0,0,0,90,FW,h,1,0,17194,La liga,2021-09-21,2021-2022
Nikola Vukcevic,0,0,0,0,0.0190000832080841,1,12,Sub,h,0,0,17194,La liga,2021-09-21,2021-2022
Alejandro Cantero,0,0,0,0,0,0,4,Sub,h,0,0,17194,La liga,2021-09-21,2021-2022
Gonzalo Melero,0,0.00941867753863334,1,0,0.01839529909193515,1,17,Sub,h,0,0,17194,La liga,2021-09-21,2021-2022
Dani Gómez,0,0.0190000832080841,1,0,0,0,17,Sub,h,0,0,17194,La liga,2021-09-21,2021-2022
Jorge De Frutos,0,0,0,0,0,0,17,Sub,h,1,0,17194,La liga,2021-09-21,2021-2022
Matías Dituro,0,0,0,0,0,0,90,GK,a,0,0,17194,La liga,2021-09-21,2021-2022
Hugo Mallo,0,0,0,0,0,0,90,DR,a,0,0,17194,La liga,2021-09-21,2021-2022
Jeison Murillo,0,0,0,0,0,0,90,DC,a,0,0,17194,La liga,2021-09-21,2021-2022
Néstor Araújo,0,0,0,0,0,0,90,DC,a,0,0,17194,La liga,2021-09-21,2021-2022
Javi Galán,0,0,0,0,0,0,90,DL,a,0,0,17194,La liga,2021-09-21,2021-2022
Renato Tapia,0,0,0,0,0,0,46,DMC,a,1,0,17194,La liga,2021-09-21,2021-2022
Brais Méndez,1,0.34967151284217834,1,0,0.03588879853487015,1,88,MC,a,0,0,17194,La liga,2021-09-21,2021-2022
Fran Beltrán,0,0,0,0,0.07902899384498596,1,90,MC,a,0,0,17194,La liga,2021-09-21,2021-2022
Franco Cervi,0,0,0,0,0,0,46,MC,a,0,0,17194,La liga,2021-09-21,2021-2022
Santi Mina,0,0.03588879853487015,1,2,0.6247649788856506,2,90,FW,a,0,0,17194,La liga,2021-09-21,2021-2022
Iago Aspas,1,0.35412243008613586,2,0,0,0,77,FW,a,1,0,17194,La liga,2021-09-21,2021-2022
Okay Yokuslu,0,0,0,0,0,0,2,Sub,a,0,0,17194,La liga,2021-09-21,2021-2022
Nolito,0,0,0,0,0,0,44,Sub,a,0,0,17194,La liga,2021-09-21,2021-2022
Carlos Domínguez,0,0,0,0,0,0,13,Sub,a,0,0,17194,La liga,2021-09-21,2021-2022
Denis Suárez,0,0,0,0,0,0,44,Sub,a,0,0,17194,La liga,2021-09-21,2021-2022
David Soria,0,0,0,0,0,0,90,GK,h,0,0,17187,La liga,2021-09-21,2021-2022
Juan Iglesias,0,0,0,0,0.02149206399917602,1,90,DR,h,0,0,17187,La liga,2021-09-21,2021-2022
Djené Dakonam,0,0,0,0,0,0,90,DC,h,0,0,17187,La liga,2021-09-21,2021-2022
Stefan Mitrovic,1,0.09664685279130936,1,0,0,0,90,DC,h,0,0,17187,La liga,2021-09-21,2021-2022
Jorge Cuenca,0,0,0,0,0,0,90,DC,h,1,0,17187,La liga,2021-09-21,2021-2022
Mathías Olivera,0,0,0,0,0.05726663023233414,1,90,DL,h,0,0,17187,La liga,2021-09-21,2021-2022
Florentino Luís,0,0,0,0,0,0,90,MC,h,0,0,17187,La liga,2021-09-21,2021-2022
Nemanja Maksimovic,0,0.04080736637115478,2,1,0.09664685279130936,1,90,MC,h,1,0,17187,La liga,2021-09-21,2021-2022
Carles Aleñá,0,0,0,0,0.06245137378573418,1,74,MC,h,1,1,17187,La liga,2021-09-21,2021-2022
José Macías,0,0.11555328220129012,2,0,0,0,67,FW,h,0,0,17187,La liga,2021-09-21,2021-2022
Jaime Mata,0,0.02030663751065731,1,0,0.05310190841555595,1,78,FW,h,1,0,17187,La liga,2021-09-21,2021-2022
Darío Poveda,0,0,0,0,0,0,1,Sub,h,0,0,17187,La liga,2021-09-21,2021-2022
Enes Ünal,0,0.05726663023233414,1,0,0,0,23,Sub,h,0,0,17187,La liga,2021-09-21,2021-2022
Jonathan Silva,0,0,0,0,0,0,12,Sub,h,0,0,17187,La liga,2021-09-21,2021-2022
Jan Oblak,0,0,0,0,0,0,90,GK,a,0,0,17187,La liga,2021-09-21,2021-2022
Kieran Trippier,0,0,0,0,0.05460323393344879,2,62,DR,a,0,0,17187,La liga,2021-09-21,2021-2022
Stefan Savic,0,0.10389705002307892,1,0,0,0,90,DC,a,0,0,17187,La liga,2021-09-21,2021-2022
Giménez,0,0.03650721162557602,1,0,0,0,90,DC,a,1,0,17187,La liga,2021-09-21,2021-2022
Renan Lodi,0,0,0,0,0,0,63,DL,a,0,0,17187,La liga,2021-09-21,2021-2022
Héctor Herrera,0,0.01428963709622621,1,0,0,0,84,DMC,a,1,0,17187,La liga,2021-09-21,2021-2022
Marcos Llorente,0,0,0,0,0,0,90,DMC,a,0,0,17187,La liga,2021-09-21,2021-2022
Ángel Correa,0,0.1895771771669388,2,0,0,0,90,AMR,a,0,0,17187,La liga,2021-09-21,2021-2022
Antoine Griezmann,0,0.02960913255810737,2,0,0,0,67,AMC,a,0,0,17187,La liga,2021-09-21,2021-2022
Yannick Carrasco,0,0.01725190877914428,1,0,0.11818668246269226,2,90,AML,a,1,0,17187,La liga,2021-09-21,2021-2022
Luis Suárez,2,1.1405543088912964,4,0,0,0,90,FW,a,1,0,17187,La liga,2021-09-21,2021-2022
Sime Vrsaljko,0,0,0,1,0.42689985036849976,1,6,Sub,a,0,0,17187,La liga,2021-09-21,2021-2022
Rodrigo de Paul,0,0,0,0,0.03206450864672661,1,27,Sub,a,0,0,17187,La liga,2021-09-21,2021-2022
Mario Hermoso,0,0,0,1,0.32828059792518616,2,28,Sub,a,0,0,17187,La liga,2021-09-21,2021-2022
Matheus Cunha,0,0,0,0,0,0,23,Sub,a,1,0,17187,La liga,2021-09-21,2021-2022
Unai Simón,0,0,0,0,0,0,90,GK,h,0,0,17186,La liga,2021-09-21,2021-2022
De Marcos,0,0,0,0,0,0,90,DR,h,0,0,17186,La liga,2021-09-21,2021-2022
Iñigo Martínez,0,0,0,0,0,0,90,DC,h,1,0,17186,La liga,2021-09-21,2021-2022
Unai Núñez,0,0,0,0,0,0,90,DC,h,1,0,17186,La liga,2021-09-21,2021-2022
Íñigo Lekue,0,0,0,0,0,0,90,DL,h,0,0,17186,La liga,2021-09-21,2021-2022
Nico Williams,0,0.3644658029079437,2,0,0,0,76,MR,h,0,0,17186,La liga,2021-09-21,2021-2022
Oier Zarraga,0,0,0,0,0.01982816867530346,1,70,MC,h,0,0,17186,La liga,2021-09-21,2021-2022
Mikel Vesga,0,0,0,0,0.01887096650898456,1,76,MC,h,0,0,17186,La liga,2021-09-21,2021-2022
Muniain,0,0,0,0,0.1256337612867355,3,70,ML,h,1,0,17186,La liga,2021-09-21,2021-2022
Raúl García,0,0.01982816867530346,1,0,0.3305121064186096,1,64,FW,h,0,0,17186,La liga,2021-09-21,2021-2022
Asier Villalibre,0,0.11055105924606325,3,0,0,0,90,FW,h,0,0,17186,La liga,2021-09-21,2021-2022
Alex Berenguer,0,0.05748529732227325,1,0,0,0,20,Sub,h,0,0,17186,La liga,2021-09-21,2021-2022
Jon Morcillo,0,0.4036964476108551,1,0,0,0,14,Sub,h,0,0,17186,La liga,2021-09-21,2021-2022
Iñaki Williams,0,0,0,0,0.4036964476108551,1,26,Sub,h,0,0,17186,La liga,2021-09-21,2021-2022
Dani García,0,0,0,0,0,0,14,Sub,h,0,0,17186,La liga,2021-09-21,2021-2022
Unai Vencedor,0,0,0,0,0,0,20,Sub,h,0,0,17186,La liga,2021-09-21,2021-2022
Stole Dimitrievski,0,0,0,0,0,0,90,GK,a,0,0,17186,La liga,2021-09-21,2021-2022
Iván Balliu,0,0,0,0,0.04307540506124496,2,90,DR,a,0,0,17186,La liga,2021-09-21,2021-2022
Nikola Maras,0,0,0,0,0,0,90,DC,a,1,0,17186,La liga,2021-09-21,2021-2022
Alejandro Catena,0,0,0,0,0.02771113440394401,1,90,DC,a,1,0,17186,La liga,2021-09-21,2021-2022
Fran García,0,0,0,0,0,0,90,DL,a,0,0,17186,La liga,2021-09-21,2021-2022
Pathé Ciss,0,0.01999473385512829,1,0,0,0,60,DMC,a,0,0,17186,La liga,2021-09-21,2021-2022
Santiago Comesaña,0,0.02308067306876182,1,0,0,0,90,DMC,a,0,0,17186,La liga,2021-09-21,2021-2022
Isi Palazón,0,0.06488019227981567,2,0,0,0,80,AMR,a,0,0,17186,La liga,2021-09-21,2021-2022
Unai López,0,0,0,0,0.05630574747920036,1,77,AMC,a,0,0,17186,La liga,2021-09-21,2021-2022
Álvaro García,1,0.2763732075691223,3,0,0,0,80,AML,a,0,0,17186,La liga,2021-09-21,2021-2022
Sergi Guardiola,0,0,0,1,0.2404289543628693,2,60,FW,a,1,0,17186,La liga,2021-09-21,2021-2022
Falcao,1,0.6568838357925415,1,0,0,0,13,Sub,a,0,0,17186,La liga,2021-09-21,2021-2022
Randy Nteka,0,0,0,0,0,0,30,Sub,a,0,0,17186,La liga,2021-09-21,2021-2022
Kévin Rodrigues,0,0,0,0,0,0,10,Sub,a,0,0,17186,La liga,2021-09-21,2021-2022
Óscar Valentín,0,0,0,0,0,0,30,Sub,a,0,0,17186,La liga,2021-09-21,2021-2022
Bebé,0,0,0,1,0.6568838357925415,1,10,Sub,a,0,0,17186,La liga,2021-09-21,2021-2022
Bartlomiej Dragowski,0,0,0,0,0,0,90,GK,h,0,0,16799,Serie A,2021-09-21,2021-2022
Marco Benassi,0,0.04912790283560753,2,0,0,0,66,DR,h,0,0,16799,Serie A,2021-09-21,2021-2022
Nikola Milenkovic,0,0,0,0,0,0,90,DC,h,0,0,16799,Serie A,2021-09-21,2021-2022
Matija Nastasic,0,0,0,0,0.03308972716331482,1,90,DC,h,0,0,16799,Serie A,2021-09-21,2021-2022
Cristiano Biraghi,0,0.05935582518577576,2,0,0,0,90,DL,h,0,0,16799,Serie A,2021-09-21,2021-2022
Giacomo Bonaventura,0,0,0,0,0.04318257421255112,2,84,MC,h,0,0,16799,Serie A,2021-09-21,2021-2022
Lucas Torreira,0,0,0,0,0.03480517119169235,1,66,MC,h,0,0,16799,Serie A,2021-09-21,2021-2022
Alfred Duncan,0,0.01357327587902546,1,0,0.03065186738967895,1,84,MC,h,0,0,16799,Serie A,2021-09-21,2021-2022
Riccardo Sottil,1,0.6564295887947083,2,0,0.03845002502202988,2,74,FWR,h,0,0,16799,Serie A,2021-09-21,2021-2022
Dusan Vlahovic,0,0.15297700464725494,3,0,0.05829320847988129,2,90,FW,h,0,0,16799,Serie A,2021-09-21,2021-2022
Nicolás González,0,0.8015402555465698,4,1,0.6317230463027954,1,78,FWL,h,0,1,16799,Serie A,2021-09-21,2021-2022
Sofyan Amrabat,0,0,0,0,0,0,24,Sub,h,0,0,16799,Serie A,2021-09-21,2021-2022
José Callejón,0,0,0,0,0,0,6,Sub,h,0,0,16799,Serie A,2021-09-21,2021-2022
Aleksandr Kokorin,0,0,0,0,0,0,6,Sub,h,0,0,16799,Serie A,2021-09-21,2021-2022
Riccardo Saponara,0,0,0,0,0,0,16,Sub,h,0,0,16799,Serie A,2021-09-21,2021-2022
Álvaro Odriozola,0,0,0,0,0,0,24,Sub,h,0,0,16799,Serie A,2021-09-21,2021-2022
Samir Handanovic,0,0,0,0,0,0,90,GK,a,0,0,16799,Serie A,2021-09-21,2021-2022
Stefan de Vrij,0,0,0,0,0,0,90,DC,a,0,0,16799,Serie A,2021-09-21,2021-2022
Milan Skriniar,0,0.3931137919425965,1,0,0,0,90,DC,a,1,0,16799,Serie A,2021-09-21,2021-2022
Alessandro Bastoni,0,0,0,0,0,0,90,DC,a,0,0,16799,Serie A,2021-09-21,2021-2022
Matteo Darmian,1,0.30797651410102844,1,0,0,0,66,DMR,a,1,0,16799,Serie A,2021-09-21,2021-2022
Ivan Perisic,1,0.6015496850013733,2,0,0.2290302813053131,2,90,DML,a,0,0,16799,Serie A,2021-09-21,2021-2022
Hakan Calhanoglu,0,0.1662091761827469,2,1,0.403948187828064,4,84,MC,a,1,0,16799,Serie A,2021-09-21,2021-2022
Marcelo Brozovic,0,0.07908904552459717,1,0,0.07832231372594833,2,90,MC,a,0,0,16799,Serie A,2021-09-21,2021-2022
Nicolò Barella,0,0.02926142327487468,1,1,0.7664579153060913,2,70,MC,a,0,0,16799,Serie A,2021-09-21,2021-2022
Lautaro Martínez,0,0.6986516714096069,5,0,0,0,84,FW,a,0,0,16799,Serie A,2021-09-21,2021-2022
Edin Dzeko,1,0.22682024538517,1,0,0,0,70,FW,a,0,0,16799,Serie A,2021-09-21,2021-2022
Alexis Sánchez,0,0.2346964925527573,3,0,0,0,20,Sub,a,0,0,16799,Serie A,2021-09-21,2021-2022
Denzel Dumfries,0,0,0,0,0.07100082188844681,1,24,Sub,a,0,0,16799,Serie A,2021-09-21,2021-2022
Roberto Gagliardini,0,0,0,1,0.5468637347221375,1,6,Sub,a,0,0,16799,Serie A,2021-09-21,2021-2022
Matías Vecino,0,0,0,0,0.07908904552459717,1,20,Sub,a,0,0,16799,Serie A,2021-09-21,2021-2022
Federico Dimarco,0,0,0,0,0.3931137919425965,1,6,Sub,a,0,0,16799,Serie A,2021-09-21,2021-2022
Lukasz Skorupski,0,0,0,0,0,0,90,GK,h,0,0,16797,Serie A,2021-09-21,2021-2022
Lorenzo De Silvestri,0,0.04495537281036377,1,0,0.06678485125303268,1,90,DR,h,0,0,16797,Serie A,2021-09-21,2021-2022
Kevin Bonifazi,0,0.16569770872592926,3,0,0,0,90,DC,h,1,0,16797,Serie A,2021-09-21,2021-2022
Gary Medel,0,0,0,0,0,0,90,DC,h,1,0,16797,Serie A,2021-09-21,2021-2022
Aaron Hickey,1,0.0660226047039032,2,0,0.06840754300355911,1,81,DL,h,0,0,16797,Serie A,2021-09-21,2021-2022
Mattias Svanberg,0,0,0,0,0.06775882095098495,2,81,DMC,h,0,0,16797,Serie A,2021-09-21,2021-2022
Nicolás Domínguez,0,0.01307092607021331,1,0,0.06149957701563835,1,90,DMC,h,1,0,16797,Serie A,2021-09-21,2021-2022
Riccardo Orsolini,0,0.02280345186591148,1,0,0.01307092607021331,1,65,AMR,h,0,0,16797,Serie A,2021-09-21,2021-2022
Roberto Soriano,0,0.564923882484436,2,0,0.553492546081543,2,90,AMC,h,0,0,16797,Serie A,2021-09-21,2021-2022
Musa Barrow,0,0,0,0,0.05963125452399254,1,65,AML,h,0,0,16797,Serie A,2021-09-21,2021-2022
Marko Arnautovic,1,1.1765493154525757,6,0,0.08170073479413986,1,90,FW,h,0,0,16797,Serie A,2021-09-21,2021-2022
Emanuel Vignato,0,0,0,0,0.04026005417108536,1,25,Sub,h,0,0,16797,Serie A,2021-09-21,2021-2022
Nicola Sansone,0,0,0,0,0,0,9,Sub,h,0,0,16797,Serie A,2021-09-21,2021-2022
Andreas Skov Olsen,0,0.477421373128891,1,0,0,0,25,Sub,h,0,0,16797,Serie A,2021-09-21,2021-2022
Mitchell Dijks,0,0,0,0,0,0,9,Sub,h,0,0,16797,Serie A,2021-09-21,2021-2022
Salvatore Sirigu,0,0,0,0,0,0,90,GK,a,0,0,16797,Serie A,2021-09-21,2021-2022
Andrea Cambiaso,0,0.0627627745270729,2,0,0,0,81,DR,a,0,0,16797,Serie A,2021-09-21,2021-2022
Nikola Maksimovic,0,0,0,0,0,0,90,DC,a,0,0,16797,Serie A,2021-09-21,2021-2022
Mattia Bani,0,0,0,0,0,0,81,DC,a,0,0,16797,Serie A,2021-09-21,2021-2022
Domenico Criscito,1,0.7710445523262024,2,1,0.33188241720199585,1,90,DL,a,0,0,16797,Serie A,2021-09-21,2021-2022
Milan Badelj,0,0.01523839682340622,1,0,0.07131124287843704,2,90,DMC,a,0,0,16797,Serie A,2021-09-21,2021-2022
Nicolo Rovella,0,0,0,0,0,0,47,DMC,a,0,0,16797,Serie A,2021-09-21,2021-2022
Yayah Kallon,0,0.0637735053896904,1,0,0.01523839682340622,1,90,AMR,a,0,0,16797,Serie A,2021-09-21,2021-2022
Hernani,0,0,0,0,0.4201341569423675,2,69,AMC,a,0,0,16797,Serie A,2021-09-21,2021-2022
Mohamed Fares,0,0.0708775594830513,3,0,0,0,60,AML,a,1,0,16797,Serie A,2021-09-21,2021-2022
Mattia Destro,1,0.7166070938110352,2,0,0,0,90,FW,a,1,0,16797,Serie A,2021-09-21,2021-2022
Zinho Vanheusden,0,0,0,0,0,0,9,Sub,a,1,0,16797,Serie A,2021-09-21,2021-2022
Goran Pandev,0,0,0,0,0,0,21,Sub,a,0,0,16797,Serie A,2021-09-21,2021-2022
Paolo Ghiglione,0,0,0,0,0,0,9,Sub,a,0,0,16797,Serie A,2021-09-21,2021-2022
Valon Behrami,0,0,0,0,0,0,43,Sub,a,1,0,16797,Serie A,2021-09-21,2021-2022
Manolo Portanova,0,0,0,0,0,0,30,Sub,a,0,0,16797,Serie A,2021-09-21,2021-2022
Juan Musso,0,0,0,0,0,0,90,GK,h,0,0,16796,Serie A,2021-09-21,2021-2022
Rafael Toloi,0,0,0,0,0,0,90,DC,h,0,0,16796,Serie A,2021-09-21,2021-2022
Merih Demiral,0,0.013218161650002,1,0,0,0,90,DC,h,0,0,16796,Serie A,2021-09-21,2021-2022
Berat Gjimshiti,0,0,0,0,0,0,90,DC,h,0,0,16796,Serie A,2021-09-21,2021-2022
Davide Zappacosta,1,0.09700249880552292,1,0,0.7644289135932922,3,69,MR,h,0,0,16796,Serie A,2021-09-21,2021-2022
Marten de Roon,0,0,0,0,0,0,90,MC,h,0,0,16796,Serie A,2021-09-21,2021-2022
Teun Koopmeiners,0,0.01780462637543678,1,0,0.04299758374691009,2,90,MC,h,0,0,16796,Serie A,2021-09-21,2021-2022
Robin Gosens,1,0.6073513627052307,1,0,0.03168833628296852,1,69,ML,h,0,0,16796,Serie A,2021-09-21,2021-2022
Matteo Pessina,0,0.37192967534065247,3,0,0.0269969142973423,1,84,AMC,h,0,0,16796,Serie A,2021-09-21,2021-2022
Ruslan Malinovskiy,0,0.09280669689178468,2,1,0.7432589530944824,3,63,FW,h,1,0,16796,Serie A,2021-09-21,2021-2022
Duván Zapata,0,0.5304691195487976,2,1,0.09700249880552292,1,84,FW,h,0,0,16796,Serie A,2021-09-21,2021-2022
Giuseppe Pezzella,0,0.02977942116558551,1,0,0,0,21,Sub,h,1,0,16796,Serie A,2021-09-21,2021-2022
Mario Pasalic,0,0,0,0,0,0,6,Sub,h,0,0,16796,Serie A,2021-09-21,2021-2022
Roberto Piccoli,0,0.3019920885562897,1,0,0,0,6,Sub,h,0,0,16796,Serie A,2021-09-21,2021-2022
Joakim Maehle,0,0,0,0,0,0,21,Sub,h,0,0,16796,Serie A,2021-09-21,2021-2022
Josip Ilicic,0,0.04577769339084625,1,0,0.3019920885562897,1,27,Sub,h,0,0,16796,Serie A,2021-09-21,2021-2022
Andrea Consigli,0,0,0,0,0,0,90,GK,a,0,0,16796,Serie A,2021-09-21,2021-2022
Mert Müldür,0,0,0,1,0.01497351750731468,1,90,DR,a,0,0,16796,Serie A,2021-09-21,2021-2022
Kaan Ayhan,0,0,0,0,0,0,90,DC,a,0,0,16796,Serie A,2021-09-21,2021-2022
Gianmarco Ferrari,0,0,0,0,0,0,90,DC,a,1,0,16796,Serie A,2021-09-21,2021-2022
Georgios Kyriakopoulos,0,0,0,0,0.3621789515018463,1,90,DL,a,0,0,16796,Serie A,2021-09-21,2021-2022
Francesco Magnanelli,0,0,0,0,0,0,60,DMC,a,0,0,16796,Serie A,2021-09-21,2021-2022
Domenico Berardi,1,0.02876480855047702,2,0,0.02142855711281299,1,90,MR,a,0,0,16796,Serie A,2021-09-21,2021-2022
Davide Frattesi,0,0,0,0,0.03363947197794914,1,82,MC,a,0,0,16796,Serie A,2021-09-21,2021-2022
Hamed Junior Traore,0,0,0,0,0.40938442945480347,2,67,MC,a,0,0,16796,Serie A,2021-09-21,2021-2022
Jeremie Boga,0,0.03378476947546005,1,0,0,0,60,ML,a,0,0,16796,Serie A,2021-09-21,2021-2022
Gregoire Defrel,0,0.7928466200828552,4,0,0.05606826767325401,1,82,FW,a,0,0,16796,Serie A,2021-09-21,2021-2022
Gianluca Scamacca,0,0,0,0,0,0,8,Sub,a,0,0,16796,Serie A,2021-09-21,2021-2022
Filip Djuricic,0,0,0,0,0,0,23,Sub,a,0,0,16796,Serie A,2021-09-21,2021-2022
Giacomo Raspadori,0,0.05606826767325401,1,0,0,0,30,Sub,a,0,0,16796,Serie A,2021-09-21,2021-2022
Maxime Lopez,0,0,0,0,0,0,8,Sub,a,1,0,16796,Serie A,2021-09-21,2021-2022
Abdou Harroui,0,0,0,0,0,0,30,Sub,a,0,0,16796,Serie A,2021-09-21,2021-2022
Marc-André ter Stegen,0,0,0,0,0,0,90,GK,h,0,0,17178,La liga,2021-09-20,2021-2022
Sergiño Dest,0,0.06055154651403427,2,0,0.1323399692773819,3,90,DR,h,0,0,17178,La liga,2021-09-20,2021-2022
Eric Garcia,0,0,0,0,0,0,90,DC,h,0,0,17178,La liga,2021-09-20,2021-2022
Ronald Araújo,1,0.7636866569519043,5,0,0,0,90,DC,h,1,0,17178,La liga,2021-09-20,2021-2022
Álex Balde,0,0,0,0,0,0,41,DL,h,0,0,17178,La liga,2021-09-20,2021-2022
Sergi Roberto,0,0.07139433175325394,1,0,0.0323859341442585,1,50,MC,h,0,0,17178,La liga,2021-09-20,2021-2022
Sergio Busquets,0,0.01674826815724373,1,0,0,0,78,MC,h,0,0,17178,La liga,2021-09-20,2021-2022
Frenkie de Jong,0,0,0,0,0.06055154651403427,2,90,MC,h,0,0,17178,La liga,2021-09-20,2021-2022
Yusuf Demir,0,0,0,0,0,0,79,FWR,h,0,0,17178,La liga,2021-09-20,2021-2022
Memphis Depay,0,0.302423894405365,4,0,0.8455145955085754,5,90,FW,h,0,0,17178,La liga,2021-09-20,2021-2022
Philippe Coutinho,0,0.02055270597338676,1,0,0,0,64,FWL,h,0,0,17178,La liga,2021-09-20,2021-2022
Riqui Puig,0,0,0,0,0,0,12,Sub,h,0,0,17178,La liga,2021-09-20,2021-2022
Gavi,0,0,0,1,0.5202517509460449,1,26,Sub,h,0,0,17178,La liga,2021-09-20,2021-2022
Gerard Piqué,0,0.03351136669516563,1,0,0,0,11,Sub,h,1,0,17178,La liga,2021-09-20,2021-2022
